task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_loss,backbone_cpt,k1,k2,freeze_model_weights,use_truncated_backward
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,1,linear,16320,16,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_16320-1024-16x1024_mem2_bs128_regular_bptt-4_from_cpt_4-16_eval/run_1,False,,False,,,1.5191553831100464,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1764,7,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1764-256-7x256_mem2_bs128_regular_bptt-2_from_cpt_2-7_eval/run_4,False,,False,,,2.2976090908050537,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1764,7,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1764-256-7x256_mem2_bs128_regular_bptt-3_from_cpt_3-7_eval/run_4,False,,False,,,2.3772807121276855,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1764,7,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1764-256-7x256_mem2_bs128_regular_bptt-4_from_cpt_4-7_eval/run_4,False,,False,,,2.47641921043396,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,1e-05,64,1,linear,192,3,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_192-128-3x128_mem0_xl64_bs128_regular_bptt-5_from_cpt_5-3_eval/run_1,False,,False,,,4.087700843811035,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,8,4,linear,192,3,128,0.0,regular,../runs/arxiv/arxiv/gpt2/linear_adamw_wd1e-03_192-128-3x128_mem0_xl64_bs32_regular_bptt-3_from_cpt_2-3/run_1,False,,False,,217500.0,1.9455108642578125,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-1_from_cpt_1-16_eval/run_4,False,,False,,,2.26615047454834,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-2_from_cpt_2-16_eval/run_4,False,,False,,,2.1316587924957275,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-3_from_cpt_3-16_eval/run_4,False,,False,,,2.060579776763916,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-4_from_cpt_4-16_eval/run_4,False,,False,,,2.0448741912841797,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-5_from_cpt_5-16_eval/run_4,False,,False,,,1.9533863067626953,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-6_from_cpt_6-16_eval/run_4,False,,False,,,1.9192943572998047,,-1,6,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2016,8,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2016-256-8x256_mem2_bs128_regular_bptt-1_from_cpt_1-8_eval/run_4,False,,False,,,2.353642702102661,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2016,8,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2016-256-8x256_mem2_bs128_regular_bptt-2_from_cpt_2-8_eval/run_4,False,,False,,,2.2883245944976807,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2016,8,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2016-256-8x256_mem2_bs128_regular_bptt-3_from_cpt_3-8_eval/run_4,False,,False,,,2.3770558834075928,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2016,8,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2016-256-8x256_mem2_bs128_regular_bptt-4_from_cpt_4-8_eval/run_4,False,,False,,,2.4791316986083984,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-1_from_cpt_1-2_eval/run_1,False,,False,,,1.7487729787826538,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-2_from_cpt_2-2_eval/run_1,False,,False,,,1.5171570777893066,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-3_from_cpt_3-2_eval/run_1,False,,False,,,1.6206742525100708,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,2,2,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_1,False,,False,,100000.0,1.6000866889953613,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-4_from_cpt_4-2_eval/run_1,False,,False,,,1.7171822786331177,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2268,9,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2268-256-9x256_mem2_bs128_regular_bptt-1_from_cpt_1-9_eval/run_4,False,,False,,,2.288594961166382,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2268,9,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2268-256-9x256_mem2_bs128_regular_bptt-2_from_cpt_2-9_eval/run_4,False,,False,,,2.2973222732543945,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2268,9,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2268-256-9x256_mem2_bs128_regular_bptt-3_from_cpt_3-9_eval/run_4,False,,False,,,2.3776321411132812,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2268,9,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2268-256-9x256_mem2_bs128_regular_bptt-4_from_cpt_4-9_eval/run_4,False,,False,,,2.480462074279785,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-1_from_cpt_1-2_eval/run_4,False,,False,,,2.2439444065093994,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-2_from_cpt_2-2_eval/run_4,False,,False,,,1.9732544422149658,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-3_from_cpt_3-2_eval/run_4,False,,False,,,2.1272058486938477,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_from_cpt_4-2_eval/run_4,False,,False,,,2.1973555088043213,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-5_from_cpt_5-2_eval/run_4,False,,False,,,2.1936612129211426,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-6_from_cpt_6-2_eval/run_4,False,,False,,,2.2069151401519775,,-1,6,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,8,4,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_5,False,,False,,250000.0,1.969374179840088,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,32,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_4,False,,False,,0.0,2.245917320251465,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,32,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_4,False,,False,,250000.0,1.9749013185501099,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,32,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_4,False,,False,,0.0,2.2455828189849854,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,4,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_1,False,,False,,25000.0,2.2224271297454834,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs128_regular_bptt-2_from_cpt_2-3_eval/run_1,False,,False,,,1.5513145923614502,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,248,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_+noise-4/run_4,False,,False,,,1.9157829284667969,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,248,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_noise-3/run_4,False,,False,,,1.9329015016555786,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,248,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_noise-3/run_4,False,,False,,,1.9247753620147705,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,252,1,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_252-256-1x256_mem2_bs128_regular_bptt-1_from_cpt_1-1_eval/run_4,False,,False,,,2.2462620735168457,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,252,1,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_252-256-1x256_mem2_bs128_regular_bptt-1_from_cpt_1-1_eval/run_4,False,,False,,,2.2462620735168457,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,252,1,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_252-256-1x256_mem2_bs128_regular_bptt-2_from_cpt_2-1_eval/run_4,False,,False,,,2.392402172088623,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,252,1,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_252-256-1x256_mem2_bs128_regular_bptt-2_from_cpt_2-1_eval/run_4,False,,False,,,2.392402172088623,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,252,1,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_252-256-1x256_mem2_bs128_regular_bptt-3_from_cpt_3-1_eval/run_4,False,,False,,,2.552095890045166,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,252,1,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_252-256-1x256_mem2_bs128_regular_bptt-4_from_cpt_4-1_eval/run_4,False,,False,,,2.6591038703918457,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2520,10,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2520-256-10x256_mem2_bs128_regular_bptt-1_from_cpt_1-10_eval/run_4,False,,False,,,2.3533124923706055,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2520,10,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2520-256-10x256_mem2_bs128_regular_bptt-2_from_cpt_2-10_eval/run_4,False,,False,,,2.288691759109497,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2520,10,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2520-256-10x256_mem2_bs128_regular_bptt-3_from_cpt_3-10_eval/run_4,False,,False,,,2.3772201538085938,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2520,10,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2520-256-10x256_mem2_bs128_regular_bptt-4_from_cpt_4-10_eval/run_4,False,,False,,,2.481797695159912,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,1e-05,32,1,linear,256,4,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_256-128-4x128_mem0_xl64_bs128_regular_bptt-5_from_cpt_5-4_eval/run_1,False,,False,,,4.661935806274414,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,256,4,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_256-128-4x128_mem0_xl64_bs32_regular_bptt-4_from_cpt_3-4/run_1,False,,False,,250000.0,1.908332109451294,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,1e-05,32,1,linear,320,5,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_320-128-5x128_mem0_xl64_bs128_regular_bptt-5_from_cpt_5-5_eval/run_1,False,,False,,,4.87208366394043,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderMSCPUOffload,decoder,1e-05,16,1,linear,261120,256,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_261120-1024-256x1024_mem2_bs128_regular_bptt-4_from_cpt_4-256_eval/run_1,False,,False,,,1.525028109550476,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs128_regular_bptt-1_from_cpt_1-3_eval/run_1,False,,False,,,1.7373067140579224,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs128_regular_bptt-3_from_cpt_3-3_eval/run_1,False,,False,,,1.4919402599334717,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs128_regular_bptt-4_from_cpt_4-3_eval/run_1,False,,False,,,1.6291837692260742,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,2,2,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_1,False,,False,,0.0,1.6360836029052734,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,2,2,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_1,False,,False,,100000.0,1.5735496282577515,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,320,5,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_320-128-5x128_mem0_xl64_bs32_regular_bptt-5_from_cpt_4-5/run_1,False,,False,,250000.0,1.8931009769439697,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,1,linear,32640,32,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_32640-1024-32x1024_mem2_bs128_regular_bptt-1_from_cpt_1-32_eval/run_1,False,,False,,,1.9224873781204224,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,1,linear,32640,32,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_32640-1024-32x1024_mem2_bs128_regular_bptt-2_from_cpt_2-32_eval/run_1,False,,False,,,1.5590875148773193,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,1,linear,32640,32,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_32640-1024-32x1024_mem2_bs128_regular_bptt-3_from_cpt_3-32_eval/run_1,False,,False,,,1.526296615600586,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,1,linear,32640,32,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_32640-1024-32x1024_mem2_bs128_regular_bptt-4_from_cpt_4-32_eval/run_1,False,,False,,,1.5207117795944214,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-1_from_cpt_1-3_eval/run_4,False,,False,,,2.233258008956909,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-2_from_cpt_2-3_eval/run_4,False,,False,,,2.08978271484375,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-3_from_cpt_3-3_eval/run_4,False,,False,,,1.9109728336334229,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_from_cpt_4-3_eval/run_4,False,,False,,,2.1048641204833984,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-5_from_cpt_5-3_eval/run_4,False,,False,,,2.1613266468048096,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-6_from_cpt_6-3_eval/run_4,False,,False,,,2.1911356449127197,,-1,6,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_5,False,,False,,92500.0,2.0162253379821777,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_5,False,,False,,250000.0,1.9057540893554688,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_5,False,,False,,250000.0,1.902418851852417,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,32,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_4,False,,False,,250000.0,1.9126414060592651,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,372,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_+noise-3/run_4,False,,False,,,1.9052116870880127,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,372,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_noise-2/run_4,False,,False,,,1.8695391416549683,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,372,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_noise-2/run_4,False,,False,,,1.8897253274917603,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,1,linear,372,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5_noise-2/run_4,False,,False,,25000.0,1.8696810007095337,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,384,6,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_384-128-6x128_mem0_xl64_bs32_regular_bptt-6_from_cpt_5-6/run_1,False,,False,,205000.0,1.8931007385253906,,-1,6,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,1,linear,3968,32,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3968-128-32x128_mem2_bs128_regular_bptt-1_from_cpt_1-32_eval/run_4,False,,False,,,2.2646772861480713,,-1,1,False,False
